response_id,date,customer_id,score,feedback,touchpoint,customer_segment
17822,2025-05-24,C51252,2,Disappointed with the service.,Email,Enterprise
17823,2025-04-25,C23207,2,Too expensive for what it offers.,Website,Consumer
17824,2025-05-30,C92528,8,Very satisfied with the experience.,Mobile App,Enterprise
17825,2025-05-13,C31263,8,Great value for money.,Email,Consumer
17826,2025-05-15,C96384,8,Excellent product and service!,Mobile App,Enterprise
17827,2025-04-04,C44383,8,Exceeded our expectations.,Website,Consumer
17828,2025-05-24,C34707,3,Too many problems.,Website,Consumer
17829,2025-04-11,C68965,2,Needs significant improvement.,Email,Enterprise
17830,2025-05-25,C36641,7,Average experience.,Mobile App,Consumer
17831,2025-05-02,C93498,8,Great value for money.,Email,Consumer
17832,2025-04-26,C23625,10,Outstanding support team.,Mobile App,SMB
17833,2025-05-12,C64840,3,Poor customer support.,Support,SMB
17834,2025-04-19,C58337,1,Needs significant improvement.,Website,SMB
17835,2025-05-11,C72929,2,Poor customer support.,Mobile App,Consumer
17836,2025-04-11,C73481,6,Meets our basic needs.,Website,Enterprise
17837,2025-05-08,C10922,10,Great value for money.,Mobile App,Enterprise
17838,2025-05-10,C67791,5,Good but room for improvement.,Mobile App,SMB
17839,2025-04-18,C51902,6,Satisfactory service.,Mobile App,SMB
17840,2025-05-02,C27793,9,Very intuitive interface.,Support,Consumer
17841,2025-04-21,C33095,6,Generally satisfied.,Mobile App,Consumer
17842,2025-05-10,C15941,10,Highly recommended!,Mobile App,Consumer
17843,2025-04-18,C97470,10,Excellent ROI for our business.,Support,Consumer
17844,2025-05-20,C96680,8,Outstanding support team.,Support,SMB
17845,2025-05-17,C31198,4,Disappointed with the service.,Website,Consumer
17846,2025-04-18,C50280,7,Good product overall.,Support,Enterprise
17847,2025-05-02,C75715,2,Frequent issues and bugs.,Email,Enterprise
17848,2025-05-14,C40009,4,Not intuitive enough.,Mobile App,Consumer
17849,2025-05-16,C15880,7,Works as expected.,Support,Enterprise
17850,2025-04-25,C70194,7,Works as expected.,Website,Enterprise
17851,2025-05-10,C82780,8,Transformative for our operations.,Email,Consumer
17852,2025-04-09,C13119,4,Would not recommend.,Support,Consumer
17853,2025-04-08,C39137,8,Very satisfied with the experience.,Website,Consumer
17854,2025-04-20,C81549,2,Not intuitive enough.,Website,Consumer
17855,2025-05-13,C53447,9,Great value for money.,Support,SMB
17856,2025-05-08,C27488,1,Too many problems.,Support,SMB
17857,2025-05-15,C48889,2,Not worth the price.,Support,SMB
17858,2025-04-12,C18630,5,Good but room for improvement.,Support,SMB
17859,2025-04-28,C35061,5,Good product overall.,Support,SMB
17860,2025-05-12,C77480,8,Outstanding support team.,Email,Consumer
17861,2025-05-14,C64549,5,Could use some improvements.,Mobile App,SMB
17862,2025-04-23,C73245,6,Works as expected.,Support,Enterprise
17863,2025-04-18,C88115,10,Great value for money.,Website,SMB
17864,2025-04-08,C79073,3,Too expensive for what it offers.,Support,Enterprise
17865,2025-04-13,C66872,3,Too many problems.,Support,Enterprise
17866,2025-04-15,C75969,9,Excellent ROI for our business.,Website,Enterprise
17867,2025-04-18,C17908,5,Generally satisfied.,Support,Consumer
17868,2025-05-23,C62404,5,Meets our basic needs.,Website,SMB
17869,2025-05-24,C75665,9,Exceeded our expectations.,Website,Consumer
17870,2025-04-01,C85493,8,Highly recommended!,Mobile App,Consumer
17871,2025-05-01,C66070,7,Meets our basic needs.,Website,Enterprise
17872,2025-04-23,C35228,8,Very intuitive interface.,Support,Consumer
17873,2025-05-23,C85856,10,Very satisfied with the experience.,Mobile App,SMB
17874,2025-05-19,C74748,8,Highly recommended!,Mobile App,SMB
17875,2025-04-04,C90495,10,Highly recommended!,Email,Enterprise
17876,2025-05-11,C38527,2,Frequent issues and bugs.,Mobile App,SMB
17877,2025-05-18,C41330,6,Some features could be better.,Mobile App,Enterprise
17878,2025-05-19,C36159,1,Not worth the price.,Mobile App,Enterprise
17879,2025-05-03,C35665,10,Very intuitive interface.,Website,Consumer
17880,2025-05-29,C43547,2,Would not recommend.,Website,SMB
17881,2025-04-11,C77785,3,Would not recommend.,Support,Consumer
17882,2025-05-04,C98688,7,Satisfactory service.,Mobile App,Enterprise
17883,2025-04-10,C50162,6,Average experience.,Support,SMB
17884,2025-05-30,C18860,10,Excellent ROI for our business.,Email,Consumer
17885,2025-04-01,C19125,6,Could use some improvements.,Email,Enterprise
17886,2025-05-07,C17074,4,Too many problems.,Website,SMB
17887,2025-05-13,C10001,1,Frequent issues and bugs.,Email,SMB
17888,2025-05-14,C12463,6,Satisfactory service.,Email,Enterprise
17889,2025-05-11,C67773,9,Best in class solution!,Support,Consumer
17890,2025-05-15,C12129,9,Transformative for our operations.,Mobile App,Enterprise
17891,2025-05-17,C24048,2,Frequent issues and bugs.,Email,Consumer
17892,2025-05-26,C69816,8,Excellent ROI for our business.,Support,Enterprise
17893,2025-05-10,C15248,10,Excellent product and service!,Website,SMB
17894,2025-05-23,C35927,2,Disappointed with the service.,Website,Consumer
17895,2025-04-25,C52908,5,Some features could be better.,Mobile App,Enterprise
17896,2025-05-02,C60616,10,Very intuitive interface.,Mobile App,Enterprise
17897,2025-05-17,C72087,5,Works as expected.,Support,SMB
17898,2025-04-22,C66349,2,Would not recommend.,Website,Enterprise
17899,2025-05-14,C56436,2,Too many problems.,Support,Consumer
17900,2025-05-11,C48594,3,Too expensive for what it offers.,Website,Consumer
17901,2025-05-10,C89448,3,Frequent issues and bugs.,Email,SMB
17902,2025-05-05,C42345,8,Great value for money.,Email,Consumer
17903,2025-05-29,C78972,4,Frequent issues and bugs.,Mobile App,SMB
17904,2025-04-22,C22940,7,Generally satisfied.,Email,Enterprise
17905,2025-04-02,C19023,5,Generally satisfied.,Support,Consumer
17906,2025-05-09,C26359,5,Satisfactory service.,Mobile App,Consumer
17907,2025-04-13,C73384,9,Highly recommended!,Support,Consumer
17908,2025-05-06,C93994,3,Disappointed with the service.,Mobile App,Enterprise
17909,2025-04-26,C98962,1,Difficult to use.,Email,SMB
17910,2025-04-11,C47939,1,Too expensive for what it offers.,Support,Consumer
17911,2025-04-01,C23315,9,Very satisfied with the experience.,Mobile App,Enterprise
17912,2025-04-06,C29407,4,Difficult to use.,Website,Enterprise
17913,2025-05-03,C63135,4,Frequent issues and bugs.,Email,SMB
17914,2025-04-24,C10018,8,Excellent ROI for our business.,Support,SMB
17915,2025-04-11,C93007,6,Some features could be better.,Support,Consumer
17916,2025-04-15,C97240,10,Very intuitive interface.,Website,Enterprise
17917,2025-05-06,C76701,7,Decent performance.,Support,Enterprise
17918,2025-04-09,C50421,6,Decent performance.,Email,Consumer
17919,2025-04-28,C90764,8,Highly recommended!,Mobile App,Enterprise
17920,2025-05-10,C58643,3,Needs significant improvement.,Mobile App,SMB
17921,2025-05-18,C74248,4,Too many problems.,Support,Enterprise
17922,2025-04-17,C84785,9,Very intuitive interface.,Mobile App,Consumer
17923,2025-04-13,C95663,7,Some features could be better.,Mobile App,SMB
17924,2025-04-05,C62589,7,Good product overall.,Website,Enterprise
17925,2025-05-15,C76009,6,Satisfactory service.,Email,SMB
17926,2025-04-25,C76168,3,Not intuitive enough.,Mobile App,Enterprise
17927,2025-04-19,C79608,2,Too many problems.,Email,Enterprise
17928,2025-05-03,C32938,2,Frequent issues and bugs.,Mobile App,Enterprise
17929,2025-04-14,C67429,2,Poor customer support.,Website,Consumer
17930,2025-05-02,C15161,5,Average experience.,Email,Consumer
17931,2025-05-07,C75466,6,Meets our basic needs.,Support,SMB
17932,2025-05-09,C33809,10,Excellent product and service!,Support,Enterprise
17933,2025-05-06,C93830,5,Satisfactory service.,Mobile App,SMB
17934,2025-05-16,C45040,4,Needs significant improvement.,Mobile App,Consumer
17935,2025-04-10,C84846,3,Frequent issues and bugs.,Mobile App,SMB
17936,2025-05-02,C61766,2,Poor customer support.,Website,Consumer
17937,2025-05-01,C94408,9,Exceeded our expectations.,Email,Enterprise
17938,2025-04-26,C32151,8,Excellent ROI for our business.,Email,Consumer
17939,2025-05-28,C14045,1,Would not recommend.,Support,Consumer
17940,2025-04-05,C82229,6,Works as expected.,Website,Enterprise
17941,2025-04-06,C51683,2,Needs significant improvement.,Support,Enterprise
17942,2025-05-07,C33269,2,Disappointed with the service.,Website,Enterprise
17943,2025-04-10,C26619,2,Too expensive for what it offers.,Support,Consumer
17944,2025-05-12,C85039,8,Very satisfied with the experience.,Support,SMB
17945,2025-04-30,C64740,6,Some features could be better.,Website,Consumer
17946,2025-04-18,C33229,5,Decent performance.,Website,SMB
17947,2025-04-12,C75019,1,Too expensive for what it offers.,Support,Consumer
17948,2025-05-19,C62693,9,Best in class solution!,Website,Enterprise
17949,2025-04-12,C26743,8,Best in class solution!,Mobile App,Consumer
17950,2025-04-11,C12296,9,Excellent product and service!,Support,Enterprise
17951,2025-04-03,C44071,10,Very satisfied with the experience.,Website,Enterprise
17952,2025-05-15,C63066,2,Disappointed with the service.,Website,Consumer
17953,2025-05-30,C22936,3,Needs significant improvement.,Support,Enterprise
17954,2025-05-16,C72160,1,Too expensive for what it offers.,Email,Enterprise
17955,2025-04-01,C74899,5,Average experience.,Website,Consumer
17956,2025-05-19,C44129,6,Average experience.,Website,Consumer
17957,2025-04-03,C12648,7,Works as expected.,Support,Enterprise
17958,2025-05-26,C97963,6,Could use some improvements.,Mobile App,Consumer
17959,2025-05-06,C28341,3,Too many problems.,Mobile App,SMB
17960,2025-05-05,C12408,7,Decent performance.,Email,Enterprise
17961,2025-04-09,C37245,7,Satisfactory service.,Email,SMB
17962,2025-05-25,C90826,6,Good but room for improvement.,Support,Consumer
17963,2025-04-10,C13410,3,Disappointed with the service.,Support,SMB
17964,2025-05-24,C45975,6,Average experience.,Mobile App,SMB
17965,2025-04-13,C17598,7,Some features could be better.,Website,Consumer
17966,2025-04-24,C94098,5,Average experience.,Support,Enterprise
17967,2025-05-23,C74176,5,Satisfactory service.,Mobile App,SMB
17968,2025-04-19,C69841,7,Could use some improvements.,Mobile App,SMB
17969,2025-04-26,C28264,1,Disappointed with the service.,Email,Consumer
17970,2025-05-03,C70540,7,Decent performance.,Support,Consumer
17971,2025-04-11,C80417,2,Too many problems.,Mobile App,Enterprise
17972,2025-05-12,C61331,9,Very intuitive interface.,Website,Consumer
17973,2025-05-14,C26669,1,Too expensive for what it offers.,Support,SMB
17974,2025-04-15,C96384,5,Average experience.,Support,Consumer
17975,2025-04-23,C65340,2,Poor customer support.,Mobile App,SMB
17976,2025-05-22,C85677,10,Great value for money.,Website,SMB
17977,2025-04-29,C22503,6,Works as expected.,Email,SMB
17978,2025-05-01,C68030,2,Disappointed with the service.,Support,SMB
17979,2025-05-04,C33069,9,Excellent product and service!,Website,SMB
17980,2025-04-30,C65771,8,Excellent product and service!,Support,SMB
17981,2025-04-17,C99018,10,Outstanding support team.,Website,Consumer
17982,2025-05-15,C94636,8,Best in class solution!,Email,SMB
17983,2025-05-31,C41802,7,Satisfactory service.,Mobile App,Enterprise
17984,2025-05-04,C16963,5,Average experience.,Website,Consumer
17985,2025-05-24,C99870,5,Average experience.,Website,SMB
17986,2025-04-22,C39890,5,Works as expected.,Mobile App,Consumer
17987,2025-04-19,C32541,2,Disappointed with the service.,Website,Consumer
17988,2025-05-22,C40363,5,Could use some improvements.,Support,Consumer
17989,2025-05-09,C60539,1,Not worth the price.,Mobile App,SMB
17990,2025-05-03,C96482,9,Highly recommended!,Website,SMB
17991,2025-04-10,C30973,7,Some features could be better.,Support,Enterprise
17992,2025-05-12,C17595,1,Disappointed with the service.,Website,Enterprise
17993,2025-05-11,C82639,6,Works as expected.,Support,SMB
17994,2025-05-18,C95351,7,Satisfactory service.,Mobile App,SMB
17995,2025-04-10,C83584,9,Outstanding support team.,Mobile App,SMB
17996,2025-05-22,C28860,10,Best in class solution!,Mobile App,Enterprise
17997,2025-04-28,C53222,6,Decent performance.,Website,Enterprise
17998,2025-04-14,C37965,8,Very intuitive interface.,Support,SMB
17999,2025-05-04,C80150,2,Would not recommend.,Website,Consumer
18000,2025-05-14,C63804,6,Good but room for improvement.,Mobile App,Enterprise
18001,2025-05-20,C69775,4,Frequent issues and bugs.,Email,Enterprise
18002,2025-05-08,C70381,3,Would not recommend.,Email,Enterprise
18003,2025-04-11,C62419,3,Too many problems.,Support,SMB
18004,2025-05-07,C83421,2,Too many problems.,Website,SMB
18005,2025-05-05,C18738,10,Very intuitive interface.,Mobile App,Consumer
18006,2025-05-29,C18262,2,Would not recommend.,Mobile App,Consumer
18007,2025-05-03,C11144,6,Meets our basic needs.,Mobile App,SMB
18008,2025-04-18,C18899,7,Could use some improvements.,Email,Consumer
18009,2025-05-29,C95336,6,Generally satisfied.,Support,Enterprise
18010,2025-04-11,C48901,1,Needs significant improvement.,Mobile App,Enterprise
18011,2025-05-04,C15354,4,Not intuitive enough.,Website,Enterprise
18012,2025-05-06,C29092,8,Very satisfied with the experience.,Mobile App,SMB
18013,2025-04-01,C55247,10,Excellent ROI for our business.,Email,Enterprise
18014,2025-05-07,C70266,2,Difficult to use.,Mobile App,Enterprise
18015,2025-05-11,C33406,4,Not worth the price.,Email,Enterprise
18016,2025-04-23,C79672,8,Highly recommended!,Email,SMB
18017,2025-05-27,C34077,8,Transformative for our operations.,Email,Enterprise
18018,2025-05-08,C93295,6,Good but room for improvement.,Mobile App,SMB
18019,2025-05-10,C35642,3,Needs significant improvement.,Mobile App,Consumer
18020,2025-05-21,C77376,2,Poor customer support.,Website,Consumer
18021,2025-05-24,C95141,9,Very intuitive interface.,Support,Consumer
18022,2025-05-31,C59731,6,Generally satisfied.,Support,Enterprise
18023,2025-04-05,C42341,4,Not intuitive enough.,Mobile App,SMB
18024,2025-04-02,C22224,6,Satisfactory service.,Support,Enterprise
18025,2025-05-07,C33194,4,Disappointed with the service.,Website,Consumer
18026,2025-04-11,C54356,10,Transformative for our operations.,Support,Consumer
18027,2025-05-31,C90715,4,Poor customer support.,Support,Consumer
18028,2025-04-20,C35383,10,Very satisfied with the experience.,Mobile App,SMB
18029,2025-05-08,C23291,8,Best in class solution!,Mobile App,SMB
18030,2025-04-07,C31666,2,Too many problems.,Website,SMB
18031,2025-05-01,C20230,5,Good product overall.,Support,Consumer
18032,2025-04-13,C23217,9,Very intuitive interface.,Website,SMB
18033,2025-05-08,C97408,1,Would not recommend.,Email,Consumer
18034,2025-05-19,C27567,3,Needs significant improvement.,Mobile App,Consumer
18035,2025-04-15,C70322,10,Excellent ROI for our business.,Website,Consumer
18036,2025-04-05,C49894,7,Good but room for improvement.,Mobile App,SMB
18037,2025-05-15,C34084,5,Could use some improvements.,Email,SMB
18038,2025-05-27,C68755,10,Great value for money.,Email,SMB
18039,2025-05-01,C23671,8,Transformative for our operations.,Email,SMB
18040,2025-04-28,C69355,5,Some features could be better.,Email,Consumer
18041,2025-05-25,C76798,6,Satisfactory service.,Website,Consumer
18042,2025-05-18,C81685,9,Great value for money.,Website,SMB
18043,2025-04-25,C93925,6,Some features could be better.,Mobile App,Enterprise
18044,2025-05-17,C92880,9,Highly recommended!,Email,Enterprise
18045,2025-04-11,C20238,6,Good but room for improvement.,Website,SMB
18046,2025-04-25,C81498,6,Meets our basic needs.,Mobile App,Consumer
18047,2025-05-29,C48872,9,Exceeded our expectations.,Support,Enterprise
18048,2025-04-07,C14399,2,Difficult to use.,Email,SMB
18049,2025-05-17,C99794,9,Excellent ROI for our business.,Mobile App,SMB
18050,2025-05-18,C59481,1,Frequent issues and bugs.,Website,Enterprise
18051,2025-05-05,C52643,8,Outstanding support team.,Email,Enterprise
18052,2025-04-02,C12457,3,Too many problems.,Website,Consumer
18053,2025-05-08,C52989,8,Very satisfied with the experience.,Website,Enterprise
18054,2025-05-16,C73060,2,Too expensive for what it offers.,Mobile App,Enterprise
18055,2025-05-23,C63197,9,Excellent ROI for our business.,Website,Consumer
18056,2025-05-24,C30238,6,Satisfactory service.,Email,Enterprise
18057,2025-05-18,C12826,6,Decent performance.,Website,Consumer
18058,2025-05-08,C12203,9,Excellent ROI for our business.,Email,SMB
18059,2025-05-06,C57457,6,Good product overall.,Email,Consumer
18060,2025-04-03,C47255,10,Very intuitive interface.,Email,SMB
18061,2025-05-23,C21825,5,Good product overall.,Email,Enterprise
18062,2025-05-16,C50191,1,Too expensive for what it offers.,Mobile App,Consumer
18063,2025-05-21,C76920,7,Good product overall.,Website,Enterprise
18064,2025-05-08,C16628,7,Meets our basic needs.,Website,Consumer
